,Date,User,Tweet
109,2020-10-15 01:00:01+00:00,theedgemalaysia,"[Sponsored Content]
As Malaysia moves into Industry 4.0 and 5G, the digital divide between urban and rural areas continues to deepen. We have the funds that is supposed to address rural connectivity but are we using it wisely?

https://t.co/Z8BIYgj6ar https://t.co/FtQm2xtb4I"
110,2020-10-01 06:58:48+00:00,DailyHostNews,"Join 200 IT &amp; DC experts as they discuss the future of #Cloudcomputing, #5G, #AI, #Cybersecurity, #datacenter, &amp; Industry 4.0 at Malaysia Cloud &amp; Datacenter Digital Summit 2020. 

Register Now - https://t.co/hlti8yvJrX 

#Industry40 #malaysia #digitalevent #webinar #cloud #tech https://t.co/1HI9uZ667e"
111,2020-09-26 14:29:53+00:00,Konyan_blogger,"Malaysia政府の外国人労働者に対するvisa発行制限や入国制限延長を見ると、国力としての製造業に対する懸念を私は抱いています。Industry 4.0は重要だけど、産業基礎が揺らいでいる中、国の基本政策見直しが求められています。
https://t.co/im2hD9Kb3q"
112,2020-09-24 00:45:07+00:00,OfficialMIDA,"#throwback - 22 Sept 2020 #webinar on the Industry 4.0: Opportunities for 🇲🇾 &amp; 🇸🇬 in the New Normal. @OfficialMIDA represented by Ms Umarani Muniandy, Director of MIDA Singapore shared a valuable insights on the #post-COVID #investment landscape in Malaysia. #280participants https://t.co/SFJpp3vAHv"
113,2020-09-09 12:40:44+00:00,Alaa_Garad,"I am pleased to share with you my recent research paper: Competencies of quality professionals in the era of industry 4.0: Case Study from Malaysia. I hope you find it useful and relevant. @SaudiQuality @chedetofficial @ASQ @TheBQF @Qualityworld @TQMfocus 
https://t.co/hooS2HmKxD"
114,2020-09-07 07:32:55+00:00,muhaiman_,@CFM_Malaysia @XavierNaxa @kkmm_gov @SKMM_MCMC @malaysia601 industry 4.0
115,2020-09-03 13:06:52+00:00,AzminAli,"At Invest Malaysia 2020 last Tuesday, i stressed the implementation of Industry 4.0 is indeed the way forward to push the technology adoption and digital transformation so crucial to propel our economic trajectory. 

https://t.co/Op8uQ0u7pI"
116,2020-09-01 12:18:18+00:00,Cariasean,"Featuring:
• H.E. Ambassador Dag Juhlin-Dannfelt, Ambassador of Sweden in Malaysia
• Kacper Pierzynowski, Co-Author, “Southeast Asia’s Big Shift - Industry 4.0 and The Forces of Change in the ASEAN Bloc”
Daniel Häggmark, Managing Director, Monitor ERP"
117,2020-09-01 11:48:38+00:00,BursaMalaysia,Bursa Malaysia today led the capital market discussion on 5G and Industry 4.0 with the 3rd instalment of the Invest Malaysia 2020 Capital Market virtual conference. https://t.co/9T8Ll10jS6 https://t.co/gHUPXpCWsO
118,2020-09-01 08:24:26+00:00,MITIMalaysia,"The National Policy on Industry 4.0 - #Industry4WRD aims to drive the digital transformation of the manufacturing &amp; related services sectors, as well as to create highly skilled workforce in Malaysia.
#IR40 #EconomicFrontliners
@AzminAli @limbanhong @lokmanhakim_ali @norazmanayob"
119,2020-09-01 04:33:03+00:00,chowsanghoe,"RT @EOY_MY Let’s listen to EY Woman Entrepreneur Of The Year 2019 Malaysia, Jenny Chuang, on how she is embracing Industry 4.0 to compete and thrive in the new normal. RSVP with your name and company name by 2 September 2020 to eyevents.malaysia@my.ey.com #EOYMY #TheUnstoppables"
120,2020-08-27 06:19:15+00:00,EOY_MY,"Join us as we hear from EY Woman Entrepreneur Of The Year 2019 Malaysia, Jenny Chuang, on how she is embracing Industry 4.0 to compete and thrive in the new normal.

RSVP with your name and company name by 2 September 2020 to eyevents.malaysia@my.ey.com 

#EOYMY #TheUnstoppables https://t.co/weAvN7M45v"
121,2020-08-27 06:13:13+00:00,EOY_MY,"Join us as we hear from EY Woman Entrepreneur Of The Year 2019 Malaysia, Jenny Chuang, on how she is embracing Industry 4.0 to compete thrive in the new normal.

RSVP with your name and company name by 2 September 2020 to eyevents.malaysia@my.ey.com 

#EOYMY #TheUnstoppables https://t.co/2cOFIjX9h3"
122,2020-08-26 04:01:07+00:00,IotMalaysia,"Macquarie will be co-hosting Invest Malaysia Virtual Series 3 with Bursa with details/agenda as below (subject to change):

IMKL: ADVANCING MALAYSIA - 5G AND INDUSTRY 4.0
1 SEPTEMBER 2020 (TUESDAY)

Registration is now open via https://t.co/P9SVYSOweH."
123,2020-08-21 02:52:01+00:00,eventsemarangid,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020 | Pukul : 15.00 WIB // 16.00 WITA 

RSVP FREE : https://t.co/SzPjjapabv https://t.co/8DlpPxazuZ"
124,2020-08-21 02:49:01+00:00,EventJakartaCom,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

Yuk langsung RSVP FREE ke link berikut:
https://t.co/u3hVRJ2x6H https://t.co/QbInuXNu5f"
125,2020-08-21 02:07:01+00:00,eventsurabaya,Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020 | Waktu : 15.00 WIB // 16.00 WITA | RSVP  : https://t.co/NTlY2bnVrv https://t.co/bixNV9lC1J
126,2020-08-21 01:45:01+00:00,eventbandung_id,"Future Demand Jobs in Industry 4.0

Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia
Jumat, 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

Yuk langsung RSVP FREE ke link berikut:
https://t.co/CkstOza3ky https://t.co/kTp0od7Jkv"
127,2020-08-21 00:50:01+00:00,eventmalang,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

RSVP FREE ke link : https://t.co/IdtzZMV9Xg https://t.co/Jzx1Z0flIa"
128,2020-08-20 02:52:01+00:00,eventsemarangid,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020 | Pukul : 15.00 WIB // 16.00 WITA 

RSVP FREE : https://t.co/SzPjjapabv https://t.co/jVOpmbkqTm"
129,2020-08-20 02:49:01+00:00,EventJakartaCom,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

Yuk langsung RSVP FREE ke link berikut:
https://t.co/u3hVRJ2x6H https://t.co/A2YiQdrZ4o"
130,2020-08-20 02:07:01+00:00,eventsurabaya,Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020 | Waktu : 15.00 WIB // 16.00 WITA | RSVP  : https://t.co/NTlY2bnVrv https://t.co/vNF1H1bOHc
131,2020-08-20 01:45:02+00:00,eventbandung_id,"Future Demand Jobs in Industry 4.0

Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia
Jumat, 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

Yuk langsung RSVP FREE ke link berikut:
https://t.co/CkstOza3ky https://t.co/iBCciAY5zt"
132,2020-08-20 00:50:01+00:00,eventmalang,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

RSVP FREE ke link : https://t.co/IdtzZMV9Xg https://t.co/VaRgnEhgsA"
133,2020-08-19 14:07:02+00:00,eventsurabaya,Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020 | Waktu : 15.00 WIB // 16.00 WITA | RSVP  : https://t.co/NTlY2bnVrv https://t.co/2kipO4lmSp
134,2020-08-19 12:52:01+00:00,eventsemarangid,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020 | Pukul : 15.00 WIB // 16.00 WITA 

RSVP FREE : https://t.co/SzPjjapabv https://t.co/GRxGiXnUoY"
135,2020-08-19 02:49:01+00:00,EventJakartaCom,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

Yuk langsung RSVP FREE ke link berikut:
https://t.co/u3hVRJ2x6H https://t.co/iZOIB6ezS4"
136,2020-08-19 01:45:01+00:00,eventbandung_id,"Future Demand Jobs in Industry 4.0

Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia
Jumat, 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

Yuk langsung RSVP FREE ke link berikut:
https://t.co/CkstOza3ky https://t.co/I57SSHuPlt"
137,2020-08-19 00:50:01+00:00,eventmalang,"Future Demand Jobs in Industry 4.0 | Supertalk with Superstar kali ini akan menghadirkan Asia Pasifik University Malaysia | 21 Agustus 2020, Pukul 15.00 WIB // 16.00 WITA 

RSVP FREE ke link : https://t.co/IdtzZMV9Xg https://t.co/7ldux9Pos5"
138,2020-08-16 08:24:14+00:00,TaukePerfume,"The objectives of this launching event are: 

🔘To showcase the Government and private sector partnership in driving and supporting the Industry 4.0 in Malaysia; and
🔘As a platform to share and showcase the how AI can improve and leverage the business and operation processes."
139,2020-08-12 03:28:02+00:00,3DS_ASEAN,Watch the full replay of “How #COVID19 is accelerating Malaysia’s #4IR Industry 4.0” organized by @OfficialMIDA and @businessfrance where @Dassault3DS speakers engaged with industry insiders in a virtual discussion on #smartmanufacturing and the #factoryofthefuture https://t.co/Ad64sJFqg3
140,2020-07-31 02:20:08+00:00,ZyiteGadgets,Creating Industry 4.0 champions in Malaysia https://t.co/ziDi4W4Iya https://t.co/l59A3F3FND
141,2020-07-31 01:52:11+00:00,staronline,"Creating Industry 4.0 champions in Malaysia
https://t.co/wudwcNc6D6  https://t.co/wudwcNc6D6"
142,2020-07-29 07:52:56+00:00,TheAPONews,"This week, an #APO virtual expert meeting was held to research case studies of manufacturing transformation strategies for Industry 4.0. Five resource participants from ROC, India, Japan, Malaysia and Thailand are attending the meeting. #APOPeople #APOAction #Productivity https://t.co/FqxNNymPj4"
143,2020-07-27 04:02:47+00:00,TrueventusMy,"Book by this Thursday (30/7) to enjoy the early bird pass for the 3rd Annual Industry 4.0 Summit.

Happening on the 18th-19th November at Hotel Equatorial Penang, Malaysia. 

Contact : kaushaliak@trueventus.com #trueventus #industry40 #smartmanufacturing #manufacturingevents https://t.co/ZBXraSX9Vv"
144,2020-07-24 05:50:14+00:00,MITIMalaysia,"At MITI we're helping build a Malaysian nation that leads in innovation by facilitating the adoption of Industry 4.0 among businesses. 
#Industry4wrd #Malaysia #FutureManufacturing 
@AzminAli @limbanhong @lokmanhakim_ali @OfficialMIDA https://t.co/gIyWCooUgE"
145,2020-07-22 13:59:03+00:00,TheIBRAsiaGroup,"The President and Group CEO of SIRIM Berhad speaks to International Business Review about the challenges, opportunities and the role that the organisation plays in bringing Industry 4.0 to Malaysia.   https://t.co/hFMzrff4W1"
146,2020-07-15 06:35:20+00:00,SIRIM_Berhad,"✅ To train industry and institute of higher learning on application of Industry 4.0 technology
✅ To learn through the successful real use cases from SIRIM and collaborators

#pandemic #malaysia #business #digitalisation #manufacturing #industryplayers #SME #benefits"
147,2020-07-14 10:20:36+00:00,nrc_official_19,"14 July. A superb discourse entitled Transformation of Malaysia Defence Industry: Embracing IR 4.0 by Tan Sri Ts Ahmad Zaidee Laindin and Mr Ts Mohd Nazrol bin Marzuke, done at NRC. Simply outstanding https://t.co/F27IKffV61"
148,2020-07-13 03:44:41+00:00,PerezkovJ,"Malaysia towards Industry Revolution 4.0. This pandemic has shown us that digitalisation is the best practise at the moment. Communities should be exposed more about digitalisation, moving to a new era where everything is accessible just at a fingertip. https://t.co/RapfOpGqd0"
149,2020-07-07 23:07:51+00:00,OfficialMIDA,"Secure your spots now! Join @OfficialMIDA and @businessfrance on ""How COVID-19 is Accelerating Malaysia's Industry 4.0: Projects and Opportunities"". The #webinar will be happening today, 8 July 2020 at 4.00 pm. @CCIFranceMsia #LesConseillersduCommerceextérieurdelaFrance. https://t.co/mXYhuPiU2v"
150,2020-07-06 01:15:07+00:00,ICLG_GLG,"In Malaysia, various initiatives have been undertaken by private enterprises to adopt Industry 4.0 technologies. More on this from Shin Associates in the ICLG #DigitalBusiness 2020. Read their chapter for FREE: https://t.co/BuVAKqjDxr https://t.co/MtSP1HxasZ"
151,2020-07-02 01:00:31+00:00,3DS_ASEAN,Hear more from @Dassault3DS Louis Loh who will speak on #smartmanufacturing at the webinar “How #COVID19 is accelerating Malaysia’s #4IR Industry 4.0” on July 8 by @OfficialMIDA and @businessfrance. https://t.co/jr5zU3Q6Nf https://t.co/qh6QE1nAIv
152,2020-06-29 16:41:41+00:00,SEMIconex,SEMI Blog - The Lighthouse Project: The Beacon of #Malaysia's Future Industries. SEMI #SoutheastAsia President Bee Bee Ng discusses the vital role of Industry 4.0 technologies in the repositioning of Malaysia as a top global #manufacturing nation. https://t.co/FTmlPSdS4w https://t.co/r8JH6Z4NrI
153,2020-06-24 12:44:48+00:00,mazlan_abbas,"@MattyHatton @Smart_IoT @2020Nation @FA_SmartCity @_tomorrowcity @KlangCity @citygirls Yeah that was 2017 article. Over here (Malaysia), there’s a big hype on Industry 4.0 or IR 4.0.  Maybe they need to redefine again the role of CIO or CTO to cover new technologies and disruptive business models."
154,2020-06-18 08:48:23+00:00,ZhaiGenT,"Bringing Malaysia into forefront of the digital economy world and adopting Industry 4.0 innovations from a policy level requires more than just looking at the latest technological tool being adopted - worker skills, firm environment and most appropriate tech adopted matter 

1/"
155,2020-06-18 06:52:54+00:00,officialmosti,"Malaysia remains competitive amid the COVID-19 pandemic and is moving ahead as one of the top global manufacturing nations through the adoption of Industry 4.0 technologies.
Read More 👇
https://t.co/YnV5ryQzah"
156,2020-06-09 04:45:55+00:00,InvestKL,"China Special Channel (CSC) team participated in the webinar ‘Malaysia, The Ideal Investment Destination for Industry 4.0 and Supply Chain Realignment’ organised by Deloitte. https://t.co/spTlBBAGeR"
157,2020-06-08 09:24:18+00:00,N_Niran,"I haven’t even included Industry 4.0 into the mix. So many possibilities for a more prosperous Malaysia. And it all begins with proper, non-politicised education."
158,2020-06-02 09:02:10+00:00,TalentCorpMsia,"This morning, #TeamTalentCorp was represented by Mr Amril Junid, Head of Human Capital at the “Talent Management and Industry 4.0 in the Era of New Normal” webinar, hosted by Universiti Teknikal Malaysia Melaka @MyUTeM. https://t.co/00ii7g7R0n"
159,2020-05-26 05:31:48+00:00,abr_blockchain,"🤓🧐 We sat down with Fitri Abdullah, Managing Director of @Oracle #Malaysia recently to get his thought on #automation and a disruptive path in Industry 4.0
🤩Discover more at https://t.co/CZs9zqS7kI
#Oracle #data #AI #MachineLearning #AsiaBlockchainReview https://t.co/xKStMbtuze"
160,2020-05-15 16:15:00+00:00,BF_InfosMarches,📙 #Malaisie - Les secteurs de l'#électricité et de l'#électronique porteurs grâce au Malaysia Industry 4.0 @BF_Malaysia @BF_Energies @BF_TechServices  https://t.co/WmqT8OtKlw
161,2020-05-04 16:59:19+00:00,Atiqah_KMZ,"@kenisalim Ive been there.. Sedih tak terkira.. 7 years have past but I cant implement what I have learned. 😭😭😭 Ive studied industry 4.0, 7 years ago balik Malaysia ternganga."
162,2020-05-01 14:36:59+00:00,sitiawe_,"Topic : The Adoption Intention of Cloud Computing within Industry 4.0 among Manufacturing and Services SMEs in Malaysia.

https://t.co/MUu0wKXLQD

Criteria: SMEs employees and employers in Malaysia."
